"","DASanthesis_BLUP","DASmaturity_BLUP","DATanthesis_BLUP","DATmaturity_BLUP","fruitno_BLUP","fruitlength_BLUP","fruitwidth_BLUP","fruitshapeindex_BLUP","fruitweight_BLUP","yield_BLUP","pollenconcentration_BLUP","pollenactivity_BLUP","leaftemp_BLUP","leafminushobotemp_BLUP","growthrateplot_BLUP","growthrateplant_BLUP","height_BLUP","heightmax_BLUP","leafangledaily_BLUP","leafanglemean_BLUP","leafanglenoon_BLUP","leafanglemidnight_BLUP","leafanglemidnightminusnoon_BLUP","leafanglebright_BLUP","leafanglelow_BLUP","leafanglelowminusbright_BLUP","leafanglecold_BLUP","leafangleHot_BLUP","leafanglecoldminushot_BLUP","leafareadaily_BLUP","leafareadailyplant_BLUP","leafareaindex_BLUP","leafareaprojecteddaily_BLUP","leafareaprojectedplant_BLUP","leafinclinationmean_BLUP","leafinclinationhot_BLUP","leafinclinationcold_BLUP","leafinclinationbright_BLUP","leafinclinationdark_BLUP","leafinclinationnoon_BLUP","leafinclinationmidnight_BLUP","lightpendaily_BLUP","lightpenmeanplot_BLUP","lightpenmeanplant_BLUP","huedaily_BLUP","huemean_BLUP","huebin0_BLUP","huebin1_BLUP","huebin5_BLUP","ndvimean_BLUP","ndvibin0_BLUP","ndvibin1_BLUP","ndvibin2_BLUP","ndvibin3_BLUP","ndvibin4_BLUP","ndvibin5_BLUP","green_BLUP","greenb0_BLUP","greenb1_BLUP","greenb2_BLUP","greenb3_BLUP","npcimean_BLUP","psrimean_BLUP","biomassfinalplot_BLUP","biomassfinalplant_BLUP","heightfinal_BLUP","heighmaxfinal_BLUP","leafareafinalplot_BLUP","leafareafinalplant_BLUP","leafareaindexfinal_BLUP","leafareafinalprojectedplot_BLUP","leafareafinalprojectedplant_BLUP","lightpenetrationfinal_BLUP","biomassAUC_BLUP","biomassAUCperplant_BLUP"
"PPC37",65.7812527269247,106.415166499352,26.4479170509527,67.0817634864826,19.7717690834992,5.72399712561459,5.73137618669883,1.03343857293335,44.5574820834526,9.62724837474546,32695.3948935915,58.57654147316,32.2146435571285,-0.0488832989695951,2933071.09491698,745.953819789168,4.93286463669974,3.61061512478927,-0.0307677995227413,36.6617458929064,37.4353228201259,37.5880706234283,0.155388358322307,36.1715429904194,36.7571849923267,0.80201523938591,36.6136298155649,35.1762225872227,0.834465436581848,5852.88599003821,1488.72726498865,0.215697544608143,2815.90260110974,717.521720164401,1.64424360825066,1.6214322236033,1.70061519221365,1.72296481540475,1.70036318557124,1.66702066495705,1.65945271528047,1.99510010928247,122.132817569544,32.6439008807788,-0.0160415286661935,95.9208313252973,0.125419771737264,0.65680814345866,0.0228481475567344,0.648648842058647,0.0382849732514016,0.0483718534568764,0.124279948973801,0.288641198328501,0.339314705397259,0.138475923626777,0.316388722798507,0.323944043848678,0.282253417147679,0.222738062849825,0.104146845982452,0.240523462818996,0.0947393248016989,167925290.683802,42884.7513580034,41.5872356833745,557.492872677293,376518.383070237,29328.3591499638,0.325966316594986,178078.600780227,453.339421998603,203.068894264667,238213096989.526,59729033895.9612
"PPC38",71.3100129666915,111.764590997679,31.9767389587246,72.4314679526904,21.9625822544391,5.99576437825253,4.45603238661955,1.31839249553373,33.481688255167,9.22626053936163,54664.5729965512,60.0628456818989,32.2681711538303,0.00280201965383801,3027324.68129855,759.248886194888,4.18718945841705,3.15409376850878,-0.0719745444639246,33.9716996740144,34.7998455729411,34.8981615942331,0.109330009088772,34.388321913698,36.4855526728369,0.80201523938591,35.403918670773,33.3637769924783,0.834465444689649,5897.20906696372,1480.94014990998,0.201944170124486,2635.21662551892,661.526205737468,1.72598671816806,1.63995603744578,1.74840087267282,1.80712413453731,1.706996850657,1.78054169595539,1.7778174799355,1.65899104061612,137.224159628099,34.6264667881806,-0.0143546106506137,95.9208313133518,0.116684355600849,0.694713464246339,0.0142961121747517,0.621571916816989,0.0411484172257228,0.0591180053265466,0.15206028620417,0.302668103321746,0.30258745927237,0.109608881977242,0.328639931304762,0.288960200326043,0.29707887084969,0.241142447373008,0.103360516921797,0.244924970309818,0.105478125962845,158995267.218948,39842.8777716652,36.3275040624213,511.743486964828,356573.962766864,29100.6246301278,0.308948793428016,157614.157361631,396.0301453345,177.302370654154,238213096989.526,59729033895.9612
"PPC39",68.9169674897775,115.64841974304,29.583666789689,76.3154999624028,14.4238578204144,5.91555057382525,5.9422892618564,0.959438097839931,68.9882042757027,7.64772583161446,19643.9423479451,55.1595354261757,32.3620912064829,0.0955381237163144,2519005.57594113,630.584549009652,4.69172589745409,3.97053177459093,-0.0637783123497111,35.8146753280777,36.7151521144849,36.9397137842536,0.209752311515986,35.7674179208996,36.91208733338,0.80201523938591,36.1737879555802,35.144690526113,0.834465433972089,4846.19018211798,1220.22639080297,0.163501811201873,2177.35055857683,547.343321149525,1.66250536684923,1.63545892657072,1.71614553836288,1.74926460263368,1.69096549336642,1.70389074340096,1.69535022587257,1.94984404420752,126.049632567464,31.9163112420175,0.0258630484026423,95.9208313192651,0.114594927638137,0.687145764679649,0.0166906820817068,0.636458114253244,0.0313430454268096,0.0531329690437368,0.146132264452082,0.30819602322612,0.318510878721874,0.11527779422878,0.32790547084477,0.287787331583665,0.296872440481688,0.241201060062572,0.106198973043187,0.242813840020102,0.099382172828465,139926307.487435,35008.0376716861,38.9866774413653,520.259990465455,299807.06507151,28999.6321477334,0.261242766139857,131631.600415389,331.25514654897,196.484924750757,238213096989.526,59729033895.9612
"PPC4",59.509823201219,109.346358005285,20.1764175734801,70.0131083994732,18.3193536227242,5.76936504755922,5.13027392249975,1.13532328501849,37.1745299463588,8.07172274668235,27969.3779058711,58.7059078654782,32.2729165081479,0.00811928624603295,2763358.69377586,699.811185930188,5.55704298867019,4.95196719970331,-0.0631015592393632,35.762307625046,36.6659179241529,36.8731414302312,0.196161323217566,36.1715429904194,36.6531791347624,0.80201523938591,35.7695773750896,33.7888118983955,0.834465443323723,5432.03412609665,1374.78395890864,0.180945115425048,2532.17600942226,640.623581528898,1.65033086111685,1.62432322345155,1.73107856350637,1.72371623789701,1.69981038014743,1.69806915206771,1.69146941391667,2.40737182405055,141.849649760975,37.1401267885891,0.0178501878286381,95.920831309251,0.124077716084291,0.683278386203515,0.021520066768003,0.639565302395729,0.0311445889137378,0.0499225802025295,0.138118837124002,0.304836316124202,0.328546929344559,0.118445331604351,0.310900671028011,0.316290064210922,0.292997179482364,0.223920085422705,0.0973383870426326,0.244387229575645,0.0990277569485592,157605729.861369,40163.6944858154,46.5392378354199,612.531014201009,340913.666888775,29246.7755169741,0.296061045757632,160006.639026015,406.050170710808,228.818434290879,238213096989.526,59729033895.9612
"PPC40",62.3979815354256,105.16941010933,23.0646081223162,65.8359418984617,30.7774605939433,8.9703239847638,3.0422344784398,3.01536434065278,23.3206151468195,8.58970912568155,23712.6415955452,60.2190054541736,32.3078802787594,0.0424398251592911,2739990.31590808,696.776028833271,5.48006408344947,4.80235814099715,-0.0575371447765027,35.8550995198917,36.7643863048169,36.9744471863522,0.197671433028502,36.7193399002438,36.3422680073626,0.80201523938591,35.8209798766549,34.9827107601385,0.834465433109801,4757.12069492482,1212.41363540736,0.170881670680908,2132.53313547399,542.699626793201,1.66337497440154,1.63438818588619,1.73107856350637,1.71094205552867,1.71252490489513,1.70000968251212,1.69146941391667,2.18329911160632,171.757268596591,45.6190949610585,-0.0071852090843993,95.9208313176095,0.120228346876064,0.674549637807058,0.01948770071252,0.636290853607893,0.0321895232070545,0.0532803521641914,0.144580175711917,0.310538102149528,0.321525050447349,0.109994211266229,0.301679111919223,0.323832823536901,0.308695270649114,0.221741647127232,0.0868380172692488,0.240125136349238,0.0989214321845875,156953501.500375,40176.2617642678,49.4621793305707,618.473645111832,308363.934760489,29291.1972125682,0.267081414255721,137786.020680996,352.287987597971,238.861393807369,238213096989.526,59729033895.9612
"PPC41",61.572793439938,107.294523951132,22.2394108226487,67.9611669603798,27.6428992185346,9.03081454735663,2.23021913908316,4.12537146705408,14.7910538362044,7.03522782499545,23719.5576013221,59.3774481831098,32.2393193995797,-0.0247139053687091,3305200.64786616,829.568909122909,6.22481180504275,4.79124432520755,-0.0345275390246741,35.3452034640566,36.1059996811613,36.2016289896573,0.109330009088772,35.3486951777659,36.086125921978,0.80201523938591,35.7286890215718,34.1913856100976,0.83446543948921,6651.66508507045,1668.09183972933,0.203353052388665,3156.85794007048,791.609643765662,1.68598477076167,1.62646470482062,1.73346784752933,1.76128736250976,1.72302820794757,1.71747445651187,1.71766489461901,2.28208979024553,131.332223095017,33.1963128867683,0.0393583925272812,95.92083133475,0.110641087031774,0.669571327716829,0.01948770071252,0.643007011828917,0.0321409216120165,0.0476926095104333,0.137708593404134,0.30966365783533,0.328969853216953,0.120104206848465,0.32384553663537,0.291841817494814,0.294460958455474,0.244678746310053,0.10617979428561,0.234707896360534,0.0954127149735199,185371370.756323,46530.4068690397,45.5496189401699,590.461618449464,407488.47167194,29367.5199628713,0.351314593780933,188467.890000509,472.940939614168,213.522694772812,238213096989.526,59729033895.9612
"PPC42",69.082005108875,112.643948449459,29.7487062496225,73.3108714265874,23.8588341347078,7.1253618256821,2.91568663334525,3.38000436285224,20.6300569871712,7.93230504185092,19718.1693189598,57.9227893108778,32.2628943198292,-0.00162283855924725,2869101.74266305,737.883061145093,5.6887418385659,4.56041892034663,-0.0187366331165565,37.6144705954306,37.7654815082347,38.0270622332862,0.238444397923762,37.3262958031348,35.8720287577365,0.80201523938591,35.9868697680701,36.7394353153876,0.83446541866456,5626.44293325748,1440.65770375053,0.192081994275229,2793.32547536371,718.156878358874,1.6677230121631,1.63931359303506,1.73824641557525,1.69290791571455,1.74403481405247,1.66799093017926,1.65654210631355,1.85602049466191,142.606079285079,37.1160282782607,0.0397801220311761,95.9208313213154,0.125009922406116,0.703300213865055,0.0237234735311256,0.6470727321313,0.0317561589846325,0.0496214059998613,0.146439947241983,0.320131421058506,0.322612568976362,0.115650061507971,0.320693477161238,0.312872567358133,0.299377754493357,0.237654992343933,0.101567303088352,0.246498359865361,0.101225135403975,162269190.89602,41979.275466727,44.3206549024361,587.729311915512,355480.859144667,29395.3666312856,0.306527890550706,172949.039953901,444.405832015653,193.689103278015,238213096989.526,59729033895.9612
"PPC43",60.9951617730967,109.639477155878,21.6617727128815,70.3062428907722,100.562856104169,2.72971427726889,1.6185712211262,1.63080472694835,8.56984762739737,7.35740282080443,18345.8863580317,61.0637605362737,32.2698794813846,0.00521895901392661,4733349.78832101,1191.04755622656,7.07992687267538,6.44891269567174,-0.0156536467249716,35.8863363953843,36.7228751247331,36.8663877131565,0.14406253474029,34.9845216360314,36.3992499399643,0.80201523938591,35.7906056711845,35.6271742556958,0.834465427218768,7521.46309839806,1883.85359848677,0.224486286351358,3688.3378514767,924.132921205879,1.68163673300011,1.64766537037444,1.73705177356377,1.7823271922929,1.71473612659038,1.70097994773433,1.6943800228836,2.35770053311464,194.946799966864,48.6295550205448,0.0874355559713069,95.9208312641521,0.20620830754166,0.510699754032024,0.082833129847771,0.665812357512376,0.0313956971547674,0.0451550566539101,0.115740042205223,0.276322272288134,0.356701575706793,0.163091281087659,0.164528821855445,0.534888531540221,0.219395370090859,0.144216596396882,0.0645235328284595,0.236201620622125,0.0938532851019344,273883761.73586,68972.2775288681,58.153827219059,712.086378020122,459530.729131132,29705.7104593734,0.396884530294995,225579.715952462,565.467624821082,257.599139743714,238213096989.526,59729033895.9612
"PPC44",60.9126429635479,110.738673970603,21.5792529829147,71.4054972331437,31.552896278729,6.83299077315002,1.98766910265195,3.5097733119291,13.8450066633323,6.09637751305941,22253.8863393258,61.4213824038379,32.2904173748709,0.0245172902121725,1764155.05297195,440.884851802585,2.95830934495367,2.64969751344232,-0.0729520767344271,36.523017416454,37.3764348669837,37.5330760701055,0.156898468133242,37.5567853865111,36.9369823524779,0.80201523938591,36.1708673589004,35.1269807383665,0.834465434120892,3856.9376839566,981.650028861798,0.14431417655638,1669.99397561764,424.140230263233,1.64250439314603,1.63481648216,1.71375625433992,1.67111666343916,1.68764866082355,1.66605039973484,1.6623633242474,1.713077557413,134.750482270232,35.5496251069147,-0.00243116740412881,95.9208313255161,0.126400195627459,0.640753928704602,0.0228481475567344,0.648635975855159,0.0343563443191646,0.0498841324319761,0.132765156579729,0.29178612963395,0.332957421156668,0.136673366274906,0.312410395306884,0.329889275060039,0.27641706765233,0.224183842525744,0.10441534858853,0.238014006059523,0.0947393248016989,96092614.8498489,23987.9397323287,29.1872034648085,514.132670842595,256990.649124318,29069.120687098,0.223718771541559,112757.018320213,287.128510975269,184.145137643123,238213096989.526,59729033895.9612
"PPC45",63.6357636786569,107.587643101725,24.3024040718173,68.2543014516788,21.5928217841871,10.059154111435,3.1898736310501,3.23093094201187,26.3252609678614,8.94686908862051,23665.0124991573,59.4627231440789,32.241938835163,-0.023635578577285,3763273.35651331,945.520949094231,6.07178145129071,5.13406279687137,-0.0477618220714775,35.7522015770925,36.6852254497733,36.8393728448575,0.155388358322307,36.3620810460105,36.5154266957543,0.80201523938591,36.0931794872165,34.7114486453865,0.834465437280073,6447.02103532661,1617.32778283208,0.210531642972818,2980.95492760659,747.740531190155,1.6677230121631,1.62657177888907,1.73107856350637,1.7154505904822,1.71584173743801,1.70097994773433,1.69632042886155,2.26387698356902,157.804391175325,39.6194927550687,0.0229109418753776,95.9208313217341,0.110271419007602,0.698781311585166,0.016247988485463,0.651035522805774,0.0309015809385479,0.044354061434048,0.127507199570093,0.298812366404172,0.345786111952622,0.128829629392306,0.332954886507215,0.276159753534234,0.292452953966721,0.246329670399446,0.113295113346661,0.242694342079175,0.0975037686649642,215902352.560655,54271.3835926458,51.732538967847,652.880065760052,404219.251610997,29286.1461441526,0.34924970603264,184288.541117953,462.521970897902,236.390686662669,238213096989.526,59729033895.9612
"PPC46",65.2861398696321,106.781565437593,25.9527986711522,67.4481816006065,28.5213701567121,10.280952840942,2.73641051946132,3.77252862204342,18.6130844146078,8.5855318161735,20811.5729081608,60.447115974766,32.2983516072898,0.0331067208611028,3538447.26700215,888.60620334426,5.18142302946063,4.28171861669974,-0.0482881856017481,35.1963689396507,35.9283704454535,36.1196195680356,0.184080444730082,35.61452649726,36.039655219662,0.80201523938591,35.4109281028047,34.5533563937953,0.834465434220093,6328.10236738012,1587.82935232487,0.209458208866776,2870.56423487373,720.211943096411,1.69033280852323,1.64177629660949,1.75019283569004,1.74400464518789,1.72800345676189,1.73008790440057,1.72251590956389,1.89299801124753,137.787661420045,34.7636429238962,0.026629829318815,95.9208313360392,0.105698786273821,0.674783518146867,0.0179785179980525,0.643013444930661,0.0327119903537128,0.0509350381604352,0.137735942985459,0.302412417849759,0.329748570188345,0.123075814077093,0.323080473656211,0.291568822184089,0.30414441935451,0.238651408066527,0.101816626936852,0.233911243421019,0.0955190397374917,194533351.162541,48853.3745258474,45.2448202281088,630.638656012004,388118.195170287,29203.5674159447,0.335863537181634,174316.694246375,437.664907717968,199.366472887111,238213096989.526,59729033895.9612
"PPC47",67.8442229656436,105.902207985813,28.5109103001213,66.5687781267093,21.6630384013134,10.210380517917,4.06516289295402,2.56599913682462,33.704428916264,8.55837930437111,24331.8850939251,59.2559313637289,32.324925591468,0.0583916249358758,2623811.08967022,657.126315942591,4.39772212691229,3.39090353571795,-0.0719745444639246,34.2215946779552,35.1531732917945,35.3033846187174,0.151613083794968,35.1427911499498,35.939521920624,0.80201523938591,34.7981869193732,33.8142967149088,0.834465436742096,5430.01854257173,1365.05195037772,0.183829969585034,2390.91419284498,600.604615540296,1.7155514275403,1.62839203805279,1.7782669229598,1.77857007983162,1.73629553811908,1.76404718717785,1.76132402912292,2.03207762586809,139.668229264694,35.219660888572,-0.0210256046213158,95.9208313134707,0.127838686417172,0.661961863803745,0.0212785975336882,0.634746909189267,0.0353283762199242,0.0562728703055964,0.144368216456652,0.298398155939552,0.317074280171202,0.120594032215821,0.316296915241008,0.305077034596297,0.286184977338275,0.230328406148399,0.105652378452243,0.243630409283105,0.0999492382363144,142816066.592938,35740.7171248199,39.0365003077599,529.058959055078,329695.368204104,29183.9615547138,0.285095779783936,142777.467339714,359.044900082945,221.742749574358,238213096989.526,59729033895.9612
"PPC48",73.538020824508,112.982600670483,34.2047716678267,73.6551153358369,59.1052862597993,3.96977081042216,1.72402775870499,2.18848946678282,10.4770787279076,9.65910035974441,18777.8104923985,59.7494602003375,32.2991488268152,0.0338875781928237,4845676.37809694,1219.47717818765,7.23388468311683,5.986406977043,-0.0462579262707044,36.8179302703694,37.4575264745893,37.6845522959245,0.213527586043325,37.2317950739505,36.4075482796636,0.80201523938591,36.479282368292,37.4767672101037,0.83446541537947,6912.91723892563,1732.90452792627,0.231866145830394,3213.6552262166,805.774311460311,1.65641811398304,1.6362084450499,1.7149508963514,1.69140507073004,1.71860576455707,1.68060437806796,1.6701249481592,2.16894962755817,150.212398388574,37.776883580728,0.0380932040155963,95.9208313475137,0.093941735852869,0.695932983161059,0.0161775599587879,0.655480796111069,0.0332223071016116,0.0449628178011432,0.12354834767337,0.290758274036559,0.35038456993024,0.139958461738643,0.35337696763088,0.246019049042623,0.291233138155796,0.271171681993106,0.125195532423162,0.235185888124243,0.0945266752737554,267238615.533871,67287.442681469,58.0356200262405,721.254724033819,428949.423286839,29292.97053345,0.371322644031638,196842.632140329,493.820750870552,219.262337524344,238213096989.526,59729033895.9612
"PPC49",63.1406508213644,115.129328828807,23.8072856920168,75.797448093253,46.3016971654493,4.59723784212195,1.12999199013707,4.28652083598486,8.48011014836996,5.83956598626438,18029.4464710711,59.6060916722082,32.3999781153541,0.131829397800106,3499671.5295435,904.039675886445,6.39268146582529,5.90348081307445,-0.0554316906554203,33.5169275161075,34.3383957106135,34.5450386728969,0.194651213406631,34.4167489623144,35.422811968682,0.80201523938591,35.0487741145039,33.5594485497756,0.83446544062621,5291.7663852938,1360.58223983431,0.171150029207419,2313.6585919155,597.052049366922,1.75381415984207,1.63909944489815,1.77528031793111,1.80486986706055,1.76227739303829,1.806738856955,1.79819174270399,2.61488743951615,188.710076744134,51.4537150578769,0.0198054791648783,95.9208313323999,0.102837877217185,0.681273697576578,0.0167409881721891,0.637680403584656,0.0340201832868185,0.0541966906957137,0.143192184459698,0.298096447082606,0.321115552729634,0.124368953046914,0.334699230099696,0.268121558273976,0.291899345252532,0.255893307580018,0.111271754422292,0.23671944503281,0.0983543667767382,201530610.121967,52707.6157929214,57.7640365584424,729.902501373883,330264.424614798,28995.7313049975,0.286306231222591,144219.533203468,374.447615179678,282.465533386289,238213096989.526,59729033895.9612
"PPC5",73.9780895204561,115.98833191783,34.6446140104346,76.6610482217792,20.3989353597179,6.05076845217772,4.77987303546129,1.2176636605402,38.8881420684492,7.31129339193553,18790.4092488806,49.7343627669186,32.2914803342381,0.0263764743353176,2636469.29199353,660.320049690339,4.90596839270695,4.81005232115918,-0.086938307681617,37.6723506882551,37.8147156985668,38.1158253719828,0.269401649047941,38.205997713021,36.9331097939516,0.80201523938591,36.3174813122286,35.4099053962686,0.834465432579455,5111.22421516623,1285.97193406017,0.165313231255818,2314.09326093207,581.439476972024,1.66598379705848,1.64948562953815,1.72271606942602,1.66660812848563,1.7025744072665,1.66896119540147,1.65654210631355,2.36321956544085,153.342221053335,38.5369135218545,0.0113325500411705,95.9208313213059,0.108535586546272,0.74290951998563,0.0155034583463257,0.629510364369426,0.0355430332646753,0.0584964330359336,0.163130029245264,0.325684909510079,0.297371398179509,0.101366753795859,0.34409420348376,0.268718103582599,0.30813227873638,0.264694979796253,0.113419775270911,0.253010997645898,0.107143880598402,145541450.395446,36431.7337927247,39.650005407678,543.015631529369,313351.040734581,28978.6139002072,0.27213682908775,139607.76803689,351.144451535726,227.841473822533,238213096989.526,59729033895.9612
"PPC50",61.1601993921942,105.828928198165,21.826812172815,66.4954945038845,78.2545789086926,4.73598460326483,1.29165595463197,3.71568767740645,8.86501434533347,7.1683795655648,17679.274744614,59.2991018127195,32.2761053862492,0.0113170829378425,3131907.84890447,785.720879401463,5.32610627300802,4.3637898717614,-0.0222707882483733,34.7333281970545,35.7101954059431,35.7549188459997,0.0678019892880447,34.9553262888037,36.028037544083,0.80201523938591,35.2111592899033,34.8380088358679,0.834465430404657,6505.95177264013,1631.94427173919,0.192216173538484,3031.6596297696,760.386898817912,1.69033280852323,1.6346023340231,1.75616604574744,1.77481296737035,1.7241338187952,1.7329987000672,1.73124773646467,2.25835795124281,144.114162894373,36.297605792877,0.0263997950439632,95.9208313209634,0.144714835346769,0.594980205056192,0.030414183565265,0.6623577818757,0.0326998399549533,0.0440977429636921,0.116834025458203,0.273591551447305,0.345416892698945,0.16700988402651,0.293436833423758,0.359595209241976,0.254535448644044,0.205320325267641,0.102948173633892,0.234488816802168,0.0916204650585277,195509344.455886,49100.8400467794,43.8673645101399,593.549722355134,426953.592703076,29614.397247129,0.369827380489771,197447.783136675,495.332015240431,229.027898497255,238213096989.526,59729033895.9612
"PPC51",62.2329439163281,108.027321827615,22.8995686623827,68.6940031886275,42.2647465109817,4.70573932196841,2.24076479284104,2.06408287097359,11.7258609960988,8.23933729069318,18349.6053422702,56.3315331709948,32.3520310553298,0.0856844478636455,4091559.14592956,1028.60956394721,7.86362777522373,6.53782322198854,-0.0537022104845313,35.1798317702723,35.854036471815,36.0347156962388,0.175774840769936,35.5645870875284,35.2540790614632,0.80201523938591,34.6077640158473,35.4254554538022,0.834465421278134,5968.24850590584,1498.56862193003,0.19597319290963,2637.14777495045,662.005374199043,1.71294260488337,1.63353159333856,1.79977047916643,1.75978451752525,1.77499191778599,1.74173108706707,1.73512854842058,2.73575424746021,181.898390676062,45.4652352412695,0.0433839923371876,95.9208313409202,0.107780177975138,0.665770772194927,0.0196084353296774,0.663728032547231,0.0284836515854082,0.043732489143435,0.1232475022788,0.289832692627964,0.354526538648767,0.145620842985282,0.330751505127239,0.288727648765054,0.29130820374416,0.241865337210967,0.109612791891885,0.233493000627773,0.0900255935989516,219549334.074311,55196.0550430726,58.9334085402925,704.790268557854,370399.786926705,29122.8697035561,0.320412480582335,159596.123229482,400.964404468597,273.309763963985,238213096989.526,59729033895.9612
"PPC52",59.179747963024,100.259664336893,19.8463386536131,60.9259391692026,36.5336967500993,4.76622988456125,2.12476260150438,2.20457652658574,11.6199037127371,6.36424748526363,20216.1096117272,60.4897219223102,32.3226478213956,0.0569042776373598,2206852.63597656,554.598582347419,4.49695999267877,3.65849002357524,-0.0682148049619918,36.1196942299466,36.9034004892838,37.1297826790712,0.21201747623239,36.840731080822,37.0885653576514,0.80201523938591,36.2561487819518,35.4522361084433,0.834465431801106,4642.32667697448,1177.54657501006,0.157463744355389,2050.9460818536,520.350697779077,1.66859261971541,1.63824285235052,1.71674285936862,1.7004221406371,1.68709585539973,1.69418809117887,1.68564819598281,2.63310024619265,168.878634018748,43.4048126081913,-0.00986894229100364,95.9208313159017,0.129349503559441,0.666856645201185,0.0247396565588671,0.639095685968397,0.0340161331538987,0.0529727699997644,0.146576695148606,0.305521553189129,0.317275672491389,0.121188353661547,0.31756181936655,0.311093042369698,0.276360768461056,0.236365513173519,0.109219627361557,0.244885137662842,0.102465590983646,121678216.473874,30544.5026434201,36.5267955279997,577.977023650523,293510.113094788,29049.2651460269,0.254620884740157,128431.829553501,326.076496552036,243.920884444763,238213096989.526,59729033895.9612
"PPC53",66.8539972510585,118.139932523083,27.5206735405204,78.8071431384447,22.2369829239107,10.926185508599,2.07203433271498,5.63541014722126,17.5156696940761,7.56104665932226,25255.0238706786,56.8107929502984,32.3603828789286,0.0931211843562259,3895743.61085413,980.926357925402,7.28025751758715,6.4651559649027,-0.0497920814025212,34.7792647786613,34.8384606241819,34.9126338451076,0.0919637462630135,35.7797106986797,35.4847729051033,0.80201523938591,34.5972498677998,35.4518041624007,0.834465420961453,5672.21613588644,1428.74400589919,0.189062960851987,2558.91456971988,644.403332749161,1.77816317130682,1.64670170375836,1.79558923212625,1.74625891266466,1.76061897676685,1.79024434817747,1.78751950982526,1.89796514034112,181.530681879622,47.8120594009429,0.0481763730632668,95.9208313340554,0.137377728693092,0.62998708020409,0.027778144423995,0.66297535964315,0.031501000610683,0.0479425200190303,0.128314012219165,0.289965649073398,0.353761247832054,0.142655766761552,0.298802475117588,0.354752070210952,0.288812272931037,0.221487658805787,0.095602709481918,0.233493000627773,0.0932153365181039,211897053.471479,53422.5251758087,61.0933763363414,724.881503349595,343291.168074519,29181.1787492664,0.297912324428516,151657.853896136,382.839890821579,243.497912321464,238213096989.526,59729033895.9612
"PPC54",65.9462903460222,110.225715457064,26.6129565108862,70.8925118733703,21.4325447233554,7.64154795980769,4.68524733391728,1.67048614112888,37.1783141350503,10.0439349981743,35110.2843611643,58.6430175817634,32.2304360962973,-0.0341585607142861,3435092.07003964,862.45532785562,5.83157016873446,4.93999847500681,-0.0589658457872372,34.3309237421793,34.6366969814487,34.7920317544873,0.153123193605903,34.167820212268,36.1187660581285,0.80201523938591,34.8688653590255,34.3486139696035,0.8344654324917,5845.00302159157,1467.98952747669,0.204627755389589,2526.58946999533,634.43118910645,1.76077102026057,1.64295411136248,1.77766960195406,1.82365542936692,1.72579223506664,1.79218487862189,1.78654930683629,2.11431120752866,177.583304072648,44.4160231762022,0.0184636125615762,95.9208313366767,0.106269360832869,0.697027209036596,0.0154531522558435,0.649819666576106,0.0332263572345315,0.0508901824281229,0.134159985227279,0.29946692121246,0.339757768501672,0.124937150473047,0.34945984517759,0.261539338004254,0.292255906797264,0.261139143296021,0.120650166877424,0.239527646644602,0.0975037686649642,187329526.258741,47026.8912245788,48.9463661255441,630.016689614116,365130.891311101,29286.6362397524,0.31678112626637,160214.752447333,402.508406555304,229.126565034621,238213096989.526,59729033895.9612
"PPC55",64.4609517741445,105.16941010933,25.1276013714848,65.8359418984617,56.6818677325551,3.9020465350836,1.3586147840515,2.70721010522799,8.66371168593606,6.41486199802487,17826.9249434164,61.9298343586162,32.348044957703,0.0810364875557829,3657373.74818286,918.718323570672,4.78910884984176,4.53477165313986,-0.0405431222277665,36.5294485378789,37.008626503915,37.0506677076243,0.0670469343825769,36.0685909765113,37.1859325434564,0.80201523938591,36.3601220237543,36.2858919706589,0.834465425112647,7237.49610864191,1813.40984421464,0.213416497132805,3557.99729443372,891.635060185091,1.67815830279086,1.63963481524042,1.70778304428253,1.72822477285054,1.67825096861873,1.68836649984563,1.68564819598281,1.78151355825804,119.060300171761,30.2201468612109,0.0166233383627618,95.9208313220053,0.144771089176534,0.626144760335793,0.0288245111060259,0.653866087573255,0.0353648274162027,0.0503134658698222,0.134016399925325,0.291417942554288,0.333380345029062,0.143269681221972,0.294966959382074,0.362679045159434,0.269914511060245,0.212598067555205,0.102094718921718,0.237257185766983,0.0992758480644933,201538050.06015,50629.3864589214,41.3430059461461,569.027769148164,426018.59583455,29312.9414251919,0.367620086689871,207899.357880884,521.382101728979,180.406322870637,238213096989.526,59729033895.9612
