"treatment","g2pname","genotype","DASanthesis","DASmaturity","DATanthesis","DATmaturity","fruitno","fruitlength","fruitwidth","fruitshapeindex","fruitweight","yield","pollenconcentration","pollenactivity","leaftemp","leafminushobotemp","growthrateplot","growthrateplant","height","heightmax","leafangledaily","leafanglemean","leafanglenoon","leafanglemidnight","leafanglemidnightminusnoon","leafanglebright","leafanglelow","leafanglelowminusbright","leafanglecold","leafangleHot","leafanglecoldminushot","leafareadaily","leafareadailyplant","leafareaindex","leafareaprojecteddaily","leafareaprojectedplant","leafinclinationmean","leafinclinationhot","leafinclinationcold","leafinclinationbright","leafinclinationdark","leafinclinationnoon","leafinclinationmidnight","lightpendaily","lightpenmeanplot","lightpenmeanplant","huedaily","huemean","huebin0","huebin1","huebin5","ndvimean","ndvibin0","ndvibin1","ndvibin2","ndvibin3","ndvibin4","ndvibin5","green","greenb0","greenb1","greenb2","greenb3","npcimean","psrimean","biomassfinalplot","biomassfinalplant","heightfinal","heighmaxfinal","leafareafinalplot","leafareafinalplant","leafareaindexfinal","leafareafinalprojectedplot","leafareafinalprojectedplant","lightpenetrationfinal","biomassAUC","biomassAUCperplant","cluster"
"stress2","GPC050330","PPC205",69,96,33,60,30.03,7.8,2.16666666666667,3.6,12.2666666666667,2.78333333333333,14164,3.98666666666667,36.4766666666667,1.78666666666667,1494395.25666667,373.6,3.33,-0.306666666666667,-0.106666666666667,36.4233333333333,36.3433333333333,36.5433333333333,0.2,34.03,38.0633333333333,4.03666666666667,38.0633333333333,34.2633333333333,3.80333333333333,4503.47333333333,1125.87,0.166666666666667,1951.49333333333,487.873333333333,1.72,1.80333333333333,1.64333333333333,1.79333333333333,1.64333333333333,1.71666666666667,1.71,1.65,107.006666666667,26.75,0.08,103.286666666667,0.11,0.6,0.0233333333333333,0.65,0.0633333333333333,0.0433333333333333,0.116666666666667,0.286666666666667,0.333333333333333,0.153333333333333,0.33,0.32,0.266666666666667,0.233333333333333,0.12,0.18,0.116666666666667,69900733.3333333,17475.1833333333,28.1,472.346666666667,246475.886666667,61618.97,0.216666666666667,108025.49,270.063333333333,173.746666666667,3707858325,9269645.81333333,1
"stress2","GPC050550","PPC206",62.3333333333333,98,26.3333333333333,62,49.8933333333333,10.6666666666667,1.73333333333333,6.21666666666667,10.9333333333333,4.28,21102,3.87333333333333,36.4766666666667,1.78666666666667,2597908.46333333,649.476666666667,6.23666666666667,2.50666666666667,-0.09,35.86,35.8466666666667,35.9866666666667,0.14,32.0733333333333,37.09,5.02,37.09,33.0366666666667,4.05333333333333,4782.65666666667,1195.66333333333,0.17,2090.84333333333,522.713333333333,1.74666666666667,1.87333333333333,1.71,1.90666666666667,1.71,1.75,1.73666666666667,3.46,191.056666666667,47.7666666666667,0.0733333333333333,100.82,0.126666666666667,0.59,0.03,0.64,0.0733333333333333,0.0433333333333333,0.11,0.276666666666667,0.343333333333333,0.15,0.303333333333333,0.353333333333333,0.266666666666667,0.22,0.106666666666667,0.19,0.13,145794094.443333,36448.5233333333,46.69,603.12,296144.613333333,74036.1566666667,0.26,136844.576666667,342.113333333333,282.17,5996601906,14991504.7666667,1
"stress2","GPC051290","PPC207",66,96,30,60,23.9633333333333,4.93333333333333,4.26666666666667,1.15333333333333,22.1333333333333,3.99333333333333,40395,6.37666666666667,34.5833333333333,-0.106666666666667,2129336.01666667,532.333333333333,3.51666666666667,0.616666666666667,-0.1,36.8033333333333,36.7466666666667,36.89,0.143333333333333,34.44,37.6433333333333,3.20666666666667,37.6433333333333,35.15,2.49666666666667,6142.36666666667,1535.59,0.22,2704.97666666667,676.243333333333,1.70333333333333,1.76666666666667,1.66333333333333,1.79333333333333,1.66333333333333,1.70666666666667,1.7,1.07666666666667,100.506666666667,25.1266666666667,0.1,106.913333333333,0.0966666666666667,0.573333333333333,0.0233333333333333,0.676666666666667,0.0533333333333333,0.0333333333333333,0.0933333333333333,0.266666666666667,0.366666666666667,0.183333333333333,0.333333333333333,0.32,0.266666666666667,0.233333333333333,0.12,0.14,0.0833333333333333,106310233.333333,26577.56,30.02,450.813333333333,342451.833333333,85612.96,0.296666666666667,149770.18,374.423333333333,153.656666666667,5250828922.9,13127072.3066667,1
"stress2","GPC057060","PPC208",64.6666666666667,95.3333333333333,28.6666666666667,59.3333333333333,16.0466666666667,11.4666666666667,1.76666666666667,6.65333333333333,10.9333333333333,1.32,8143.66666666667,0.303333333333333,33.9933333333333,-0.696666666666667,1295299.00333333,323.823333333333,3.45,0.553333333333333,-0.0466666666666667,32.6166666666667,32.71,32.6633333333333,-0.0466666666666667,31.8433333333333,33.5366666666667,1.69333333333333,33.5366666666667,32.1733333333333,1.36666666666667,3872.28,1376.67,0.143333333333333,1536.16,384.04,1.88,1.88666666666667,1.84,1.9,1.84,1.87333333333333,1.87666666666667,1.32666666666667,117.893333333333,29.4733333333333,0.133333333333333,106.206666666667,0.14,0.456666666666667,0.0466666666666667,0.66,0.0766666666666667,0.0466666666666667,0.0966666666666667,0.236666666666667,0.333333333333333,0.203333333333333,0.256666666666667,0.443333333333333,0.236666666666667,0.173333333333333,0.09,0.103333333333333,0.0833333333333333,59049627.78,14762.41,28.2233333333333,522.606666666667,203752.943333333,50938.2366666667,0.176666666666667,78394.59,195.986666666667,172.246666666667,3070204520.76667,7675511.3,1
"stress2","GPC060200","PPC209",72,94,36,58,17.25,5.47666666666667,3.45666666666667,1.58666666666667,18.9766666666667,2.72333333333333,48266.6666666667,9.08,35.05,0.36,1839278.38333333,508.613333333333,4.64666666666667,2.43666666666667,-0.133333333333333,34.4,34.2933333333333,34.4133333333333,0.12,31.56,35.0666666666667,3.50666666666667,35.0666666666667,33.1,1.97,4471.02666666667,1117.76,0.17,1757.72333333333,484.716666666667,1.81333333333333,1.85,1.78,1.93,1.78,1.81333333333333,1.80666666666667,2.79333333333333,153.403333333333,41.7266666666667,0.0433333333333333,109.293333333333,0.09,0.55,0.0233333333333333,0.673333333333333,0.0533333333333333,0.04,0.0966666666666667,0.256666666666667,0.363333333333333,0.193333333333333,0.333333333333333,0.32,0.266666666666667,0.233333333333333,0.116666666666667,0.106666666666667,0.0866666666666667,75845833.3333333,20264.4866666667,34.91,477.19,216716.166666667,58198.8666666667,0.19,87615.8166666667,233.21,215.896666666667,4294578252.66667,12252533.3133333,1
"stress2","GPC060460","PPC210",67.6666666666667,99,31.6666666666667,63,15.39,5.1,2.35666666666667,2.28666666666667,9.13333333333333,0.98,75718.3333333333,19.15,35.0533333333333,0.363333333333333,3366859.12666667,841.716666666667,5.03333333333333,0.223333333333333,-0.03,37.0766666666667,37.13,37.2266666666667,0.1,35.16,37.31,2.15,37.31,36.3866666666667,0.926666666666667,8458.09,2114.52,0.223333333333333,4171.92666666667,1042.98,1.68,1.69333333333333,1.67333333333333,1.75666666666667,1.67333333333333,1.67666666666667,1.67333333333333,1.2,111.683333333333,27.9233333333333,0.106666666666667,100.86,0.123333333333333,0.603333333333333,0.0233333333333333,0.62,0.0866666666666667,0.0533333333333333,0.123333333333333,0.276666666666667,0.316666666666667,0.14,0.316666666666667,0.34,0.27,0.22,0.11,0.2,0.146666666666667,204641166.666667,51160.2933333333,37.23,482.423333333333,540150.61,135037.653333333,0.47,273433.666666667,683.583333333333,147.02,6316237005.43333,15790592.5133333,1
"stress2","GPC060540","PPC211",80.3333333333333,102.647390636992,44.3333333333333,65.5031082118189,19.1062754123514,4.48998082822086,4.16415388548057,1.52294350715746,26.21961400818,4.04965248498786,29759,7.41333333333333,36.55,1.86,1341869.97,335.47,2.71666666666667,-0.773333333333333,-0.113333333333333,36.96,36.86,37.0866666666667,0.23,34.0566666666667,39.9566666666667,5.9,39.9566666666667,34.35,5.60666666666667,4074.13,1018.53333333333,0.16,1795.87666666667,448.97,1.7,1.80666666666667,1.57333333333333,1.80333333333333,1.57333333333333,1.7,1.69,1.49333333333333,92.6033333333333,23.1533333333333,0.0666666666666667,100.406666666667,0.116666666666667,0.623333333333333,0.0266666666666667,0.656666666666667,0.06,0.04,0.116666666666667,0.276666666666667,0.34,0.166666666666667,0.33,0.32,0.26,0.233333333333333,0.123333333333333,0.216666666666667,0.12,80324977.79,20081.2466666667,25.3066666666667,509.62,271388.443333333,67847.11,0.236666666666667,121948.98,304.87,142.84,3288050339.43333,8220125.85,1
"stress2","GPC061390","PPC217",72,120,36,84,53.92,6.76666666666667,1.2,5.65,3.06666666666667,1.22666666666667,32661.3333333333,14.3266666666667,37.15,2.46,3376132.6,844.033333333333,5.69,1.73666666666667,-0.0266666666666667,38.37,38.32,38.6233333333333,0.303333333333333,36.5633333333333,40.7,4.14,40.7,36.93,3.77666666666667,7380.12333333333,1845.03,0.206666666666667,3649.45,912.36,1.64333333333333,1.68666666666667,1.56,1.71,1.56,1.64666666666667,1.63333333333333,2.86666666666667,175.226666666667,43.8066666666667,0.133333333333333,101.346666666667,0.116666666666667,0.606666666666667,0.03,0.636666666666667,0.09,0.04,0.1,0.263333333333333,0.346666666666667,0.156666666666667,0.323333333333333,0.33,0.253333333333333,0.23,0.123333333333333,0.2,0.126666666666667,213961777.766667,53490.4433333333,42.3166666666667,562.013333333333,504497.89,126124.473333333,0.44,247753.776666667,619.386666666667,243.44,6336994515.56667,15842486.29,1
"stress2","GPC061670","PPC218",72,132,36,96,94.1433333333333,8.2,1,8.2,3.12666666666667,2.22666666666667,27770.3333333333,8.22,32.3633333333333,-2.33333333333333,4043225.53666667,1010.80666666667,5.21333333333333,0.306666666666667,-0.0233333333333333,37.2166666666667,37.2066666666667,37.43,0.22,35.9866666666667,37.2966666666667,1.30666666666667,37.2966666666667,34.91,2.38666666666667,9579.21666666667,2394.80666666667,0.253333333333333,4681.45,1170.36333333333,1.68666666666667,1.78333333333333,1.7,1.71,1.7,1.69,1.67666666666667,1.03,124.393333333333,31.0966666666667,0.17,102.73,0.113333333333333,0.6,0.0266666666666667,0.67,0.06,0.04,0.0933333333333333,0.253333333333333,0.373333333333333,0.183333333333333,0.323333333333333,0.33,0.266666666666667,0.23,0.116666666666667,0.186666666666667,0.106666666666667,232154777.766667,58038.6933333333,39.1333333333333,535.293333333333,595166.223333333,148791.556666667,0.52,283317.22,708.296666666667,138.396666666667,7419342298.83333,18548355.75,1
"stress2","GPC061940","PPC219",84,140,48,104,60.3633333333333,3.36666666666667,0.933333333333333,3.62,1.26666666666667,0.586666666666667,16713.9568809708,44.2815569326104,36.6033333333333,1.91333333333333,2104559.97333333,526.14,3.75666666666667,0.34,-0.0966666666666667,38.4933333333333,38.41,38.6166666666667,0.206666666666667,35.4266666666667,41.4233333333333,6,41.4233333333333,35.37,6.05666666666667,6632.63,1658.16,0.18,3106.08,776.52,1.63333333333333,1.74,1.53333333333333,1.72666666666667,1.53333333333333,1.63666666666667,1.62666666666667,1.98333333333333,122.296666666667,30.5733333333333,0.103333333333333,105.126666666667,0.0966666666666667,0.6,0.0233333333333333,0.67,0.0566666666666667,0.0366666666666667,0.0966666666666667,0.27,0.36,0.176666666666667,0.346666666666667,0.293333333333333,0.253333333333333,0.246666666666667,0.14,0.17,0.103333333333333,132307222.233333,33076.8066666667,30.0233333333333,509.56,435263.553333333,108815.886666667,0.38,208832.443333333,522.08,164.113333333333,3767996939.56667,9419992.34666667,1
"stress2","GPC062700","PPC220",56.6666666666667,90,20.6666666666667,54,31.79,2,2.5,0.796666666666667,6.46666666666667,1.58333333333333,54117.3333333333,12.1,36.27,1.58,3543285.00333333,885.823333333333,7.13,2.47666666666667,-0.07,35.0166666666667,34.9633333333333,35.1166666666667,0.153333333333333,31.7366666666667,36.97,5.23,36.97,33.3333333333333,3.64,5588.32333333333,1397.08333333333,0.186666666666667,2454.93666666667,613.733333333333,1.77666666666667,1.84666666666667,1.68666666666667,1.94,1.68666666666667,1.78,1.77333333333333,2.10333333333333,170.826666666667,42.7066666666667,0.0866666666666667,106.173333333333,0.0966666666666667,0.59,0.0233333333333333,0.65,0.0633333333333333,0.04,0.103333333333333,0.27,0.366666666666667,0.15,0.33,0.3,0.28,0.253333333333333,0.116666666666667,0.143333333333333,0.103333333333333,194932800,48733.2033333333,51.4133333333333,605.506666666667,346467.743333333,86616.9366666667,0.3,151477.11,378.693333333333,206.726666666667,7469323121,18673307.8033333,1
"stress2","GPC063310","PPC221",76,134,40,98,236.75,2.8,0.85,3.29666666666667,0.8,1.40333333333333,11437.3333333333,10.1633333333333,34.7333333333333,0.0433333333333334,3470354.49666667,867.586666666667,7.86666666666667,3.33666666666667,0.0133333333333333,37.5,37.53,37.6366666666667,0.103333333333333,35.0633333333333,40.34,5.27333333333333,40.34,36.39,3.95,6617.20333333333,1654.3,0.166666666666667,3088.40333333333,772.103333333333,1.67333333333333,1.69666666666667,1.56666666666667,1.75333333333333,1.56666666666667,1.67,1.67,2.11666666666667,142.493333333333,35.6233333333333,-0.316666666666667,113.606666666667,0.1,0.506666666666667,0.0366666666666667,0.653333333333333,0.1,0.0366666666666667,0.0733333333333333,0.203333333333333,0.366666666666667,0.22,0.303333333333333,0.366666666666667,0.246666666666667,0.213333333333333,0.11,0.1,0.0666666666666667,217720111.133333,54430.03,51.6233333333333,591.14,420883.776666667,105220.943333333,0.37,206326.556666667,515.82,179.193333333333,5578486694.5,13946216.7366667,1
"stress2","GPC063560","PPC222",72,140,36,104,33.1366666666667,5.56,1.27666666666667,4.38666666666667,3.06666666666667,0.813333333333333,20413.6666666667,26.41,36.22,1.53,4166513.15,1041.62666666667,7.38666666666667,2.91666666666667,-0.0466666666666667,34.35,34.3733333333333,34.53,0.156666666666667,31.71,35.9533333333333,4.24666666666667,35.9533333333333,32.7533333333333,3.20333333333333,7868.47666666667,1967.11666666667,0.216666666666667,3366.56,841.64,1.81333333333333,1.86666666666667,1.74666666666667,1.94666666666667,1.74666666666667,1.80666666666667,1.80333333333333,2.19666666666667,149.763333333333,37.44,0.123333333333333,107.68,0.0966666666666667,0.556666666666667,0.0233333333333333,0.67,0.0633333333333333,0.0366666666666667,0.0966666666666667,0.253333333333333,0.366666666666667,0.186666666666667,0.33,0.316666666666667,0.266666666666667,0.24,0.123333333333333,0.123333333333333,0.0966666666666667,247422111.1,61855.5266666667,49.8233333333333,571.11,493117.39,123279.35,0.43,220256.11,550.643333333333,190.416666666667,7644612075.23333,19111530.1866667,1
"stress2","GPC063760","PPC223",69,110,33,74,24.11,6.36666666666667,1.53333333333333,4.30666666666667,5.26666666666667,0.776666666666667,37858.3333333333,18.8766666666667,35.5866666666667,0.896666666666667,3719124.97,929.783333333333,7.01666666666667,2.11,-0.09,36.2733333333333,36.2833333333333,36.49,0.2,33.23,38.2833333333333,5.05333333333333,38.2833333333333,33.4933333333333,4.79333333333333,6845.96333333333,1711.49333333333,0.19,3054.49666666667,763.623333333333,1.73,1.85666666666667,1.64666666666667,1.83333333333333,1.64666666666667,1.73,1.72333333333333,2.19333333333333,139.473333333333,34.87,0.113333333333333,101.966666666667,0.106666666666667,0.636666666666667,0.02,0.663333333333333,0.0566666666666667,0.0366666666666667,0.1,0.273333333333333,0.373333333333333,0.163333333333333,0.343333333333333,0.29,0.26,0.253333333333333,0.133333333333333,0.21,0.11,220186111.1,55046.5266666667,51.3133333333333,593.1,427780.11,106945.026666667,0.373333333333333,192190.996666667,480.476666666667,202.523333333333,6998431314.33333,17496078.2866667,1
"stress2","GPC063810","PPC224",77.6666666666667,140,41.6666666666667,104,38.0633333333333,5.83333333333333,0.7,8.34,1.13333333333333,0.353333333333333,7587.33333333333,14.0233333333333,36.1866666666667,1.49666666666667,3421987.65,855.496666666667,5.96,0.276666666666667,0,34.66,34.7,34.8,0.1,33.6866666666667,35.42,1.72666666666667,35.42,32.49,2.93,6870.13666666667,1717.53333333333,0.186666666666667,3131.36333333333,782.843333333333,1.79,1.89666666666667,1.77,1.82,1.77,1.79,1.78333333333333,2.74,164.51,41.13,0.146666666666667,111.233333333333,0.0866666666666667,0.53,0.0233333333333333,0.683333333333333,0.0566666666666667,0.0366666666666667,0.0866666666666667,0.24,0.376666666666667,0.206666666666667,0.336666666666667,0.31,0.256666666666667,0.243333333333333,0.126666666666667,0.0833333333333333,0.0766666666666667,224440000,56110,46.1733333333333,553.073333333333,467201.336666667,116800.336666667,0.406666666666667,218163,545.41,228.916666666667,5733768107.23333,14334420.27,1
"stress2","GPC063820","PPC225",69,109,33,73,133.73,6.56666666666667,1.36666666666667,4.81666666666667,4.26666666666667,4.21,19399.6666666667,16.27,35.72,1.03,6303656.71666667,1575.91666666667,8.35333333333333,4.55666666666667,0.00333333333333333,36.4033333333333,36.4633333333333,36.6566666666667,0.193333333333333,34.8033333333333,36.1033333333333,1.30333333333333,36.1033333333333,35.1,1.00333333333333,9915.33,2478.83666666667,0.263333333333333,4600.81333333333,1150.20333333333,1.73333333333333,1.80333333333333,1.75666666666667,1.76333333333333,1.75666666666667,1.72666666666667,1.71666666666667,2.37,195.063333333333,48.7666666666667,0.153333333333333,108.97,0.106666666666667,0.51,0.03,0.686666666666667,0.06,0.0333333333333333,0.0766666666666667,0.216666666666667,0.383333333333333,0.23,0.31,0.35,0.26,0.223333333333333,0.11,0.1,0.0833333333333333,378607333.333333,94651.8333333333,60.0333333333333,755.263333333333,631886.443333333,157971.61,0.55,287158.89,717.896666666667,253.94,11603157705,29007894.2633333,2
"stress2","GPC063880","PPC226",76,140,40,104,90.01,4.9,1.1,4.49333333333333,2.33333333333333,1.80333333333333,31719.6666666667,26.4166666666667,35.86,1.17,4032705.48,1197.19666666667,9.39666666666667,6.31666666666667,0.03,36.6733333333333,36.6166666666667,36.7633333333333,0.143333333333333,35.7633333333333,37.0866666666667,1.32333333333333,37.0866666666667,37.1066666666667,-0.0233333333333333,5951.31333333333,1487.82666666667,0.173333333333333,2829.44,847.246666666667,1.73,1.68,1.69666666666667,1.8,1.69666666666667,1.73,1.72333333333333,4.74,258.49,89.8866666666667,-0.296666666666667,112.59,0.103333333333333,0.53,0.0333333333333333,0.65,0.0966666666666667,0.0433333333333333,0.08,0.22,0.363333333333333,0.196666666666667,0.3,0.356666666666667,0.25,0.223333333333333,0.113333333333333,0.106666666666667,0.0666666666666667,236543833.333333,69116.1666666667,59.6666666666667,687.296666666667,376421.833333333,112017.583333333,0.33,185589.76,545.856666666667,291.423333333333,7634392032.86667,24589076.2633333,1
"stress2","GPC064390","PPC227",63,98,27,62,20.6166666666667,1.58333333333333,1.93333333333333,0.82,2.66666666666667,0.366666666666667,4642.33333333333,11.79,36.3833333333333,1.69333333333333,3426062.50666667,856.516666666667,6.78666666666667,2.82666666666667,-0.0566666666666667,37.5633333333333,37.5266666666667,37.67,0.146666666666667,35.6966666666667,38.6,2.90333333333333,38.6,36.33,2.27333333333333,5791.21,1447.8,0.2,2630.44,657.613333333333,1.68,1.74666666666667,1.64666666666667,1.75,1.64666666666667,1.68,1.67666666666667,3.44,175.396666666667,43.8466666666667,0.05,105.166666666667,0.08,0.65,0.0166666666666667,0.66,0.0566666666666667,0.0366666666666667,0.1,0.293333333333333,0.376666666666667,0.143333333333333,0.363333333333333,0.253333333333333,0.266666666666667,0.28,0.14,0.18,0.11,208869666.666667,52217.4166666667,51.6533333333333,608.28,385709.553333333,96427.3866666667,0.333333333333333,183333.443333333,458.336666666667,277.23,7104851671.43333,17762129.18,1
